invoice_id,subscription_id,customer_id,product_id,invoice_date,billing_start_date,billing_end_date,amount_usd,country,school_id,subscription_type,subscription_status,use_case,billing_frequency
inv_0001712,sub_000412,cust_00189,prod_001,2024-06-01,2024-06-01,2024-06-30,29.0,netherlands,sch_00189,starter,active,b2b_course_sellers,monthly
inv_0001364,sub_000413,cust_00169,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0,united kingdom,sch_00169,starter,cancelled,government_ngos,monthly
inv_0001720,sub_000421,cust_00206,prod_007,2024-06-01,2024-06-01,2024-06-30,299.0,united kingdom,sch_00206,learning_center,active,customer_training,monthly
inv_0001684,sub_000430,cust_00085,prod_004,2024-06-01,2024-06-01,2024-06-30,99.0,netherlands,sch_00085,pro,active,government_ngos,monthly
inv_0001703,sub_000433,cust_00171,prod_007,2024-06-01,2024-06-01,2024-06-30,299.0,canada,sch_00171,learning_center,active,b2b_course_sellers,monthly
inv_0001681,sub_000435,cust_00070,prod_007,2024-06-01,2024-06-01,2024-06-30,299.0,netherlands,sch_00070,learning_center,active,b2b_course_sellers,monthly
inv_0001661,sub_000437,cust_00001,prod_001,2024-06-01,2024-06-01,2024-06-30,29.0,canada,sch_00001,starter,active,b2c_course_sellers,monthly
inv_0001619,sub_000443,cust_00213,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,australia,sch_00213,starter,cancelled,customer_training,monthly
inv_0001620,sub_000444,cust_00214,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,india,sch_00214,starter,cancelled,b2b_course_sellers,monthly
inv_0001537,sub_000448,cust_00218,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,india,sch_00218,pro,cancelled,government_ngos,monthly
inv_0001730,sub_000449,cust_00219,prod_004,2024-06-01,2024-06-01,2024-06-30,99.0,netherlands,sch_00219,pro,active,b2b_course_sellers,monthly
inv_0001731,sub_000450,cust_00220,prod_001,2024-06-01,2024-06-01,2024-06-30,29.0,france,sch_00220,starter,active,customer_training,monthly
inv_0001695,sub_000451,cust_00141,prod_004,2024-06-01,2024-06-01,2024-06-30,99.0,canada,sch_00141,pro,active,b2b_course_sellers,monthly
inv_0001705,sub_000456,cust_00174,prod_007,2024-06-01,2024-06-01,2024-06-30,299.0,canada,sch_00174,learning_center,active,b2b_course_sellers,monthly
inv_0001714,sub_000459,cust_00192,prod_007,2024-06-01,2024-06-01,2024-06-30,299.0,australia,sch_00192,learning_center,active,corporate_training,monthly
inv_0001728,sub_000461,cust_00217,prod_001,2024-06-01,2024-06-01,2024-06-30,29.0,brazil,sch_00217,starter,active,customer_training,monthly
inv_0001672,sub_000465,cust_00036,prod_004,2024-06-01,2024-06-01,2024-06-30,99.0,united kingdom,sch_00036,pro,active,b2b_course_sellers,monthly
inv_0001733,sub_000468,cust_00222,prod_004,2024-06-01,2024-06-01,2024-06-30,99.0,netherlands,sch_00222,pro,active,b2b_course_sellers,monthly
inv_0001734,sub_000474,cust_00228,prod_007,2024-06-01,2024-06-01,2024-06-30,299.0,germany,sch_00228,learning_center,active,b2b_course_sellers,monthly
inv_0001636,sub_000477,cust_00034,prod_004,2024-06-01,2024-06-01,2024-06-30,99.0,france,sch_00034,pro,active,b2c_course_sellers,monthly
inv_0000001,sub_000001,cust_00001,prod_004,2023-01-01,2023-01-01,2023-01-31,99.0,canada,sch_00001,pro,cancelled,b2c_course_sellers,monthly
inv_0001561,sub_000003,cust_00003,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,france,sch_00003,pro,active,government_ngos,monthly
inv_0000354,sub_000012,cust_00012,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,australia,sch_00012,pro,cancelled,b2c_course_sellers,monthly
inv_0000018,sub_000018,cust_00018,prod_001,2023-01-01,2023-01-01,2023-01-31,29.0,spain,sch_00018,starter,cancelled,customer_training,monthly
inv_0000364,sub_000025,cust_00025,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,canada,sch_00025,pro,cancelled,customer_training,monthly
inv_0000182,sub_000029,cust_00029,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,brazil,sch_00029,pro,cancelled,government_ngos,monthly
inv_0000034,sub_000034,cust_00034,prod_007,2023-01-01,2023-01-01,2023-01-31,299.0,france,sch_00034,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001116,sub_000035,cust_00035,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,australia,sch_00035,pro,cancelled,government_ngos,monthly
inv_0000186,sub_000036,cust_00036,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,united kingdom,sch_00036,pro,cancelled,b2b_course_sellers,monthly
inv_0001032,sub_000043,cust_00043,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,united kingdom,sch_00043,learning_center,cancelled,corporate_training,monthly
inv_0000285,sub_000058,cust_00058,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0,canada,sch_00058,pro,cancelled,customer_training,monthly
inv_0000288,sub_000068,cust_00068,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0,united states,sch_00068,pro,cancelled,corporate_training,monthly
inv_0000069,sub_000069,cust_00069,prod_007,2023-01-01,2023-01-01,2023-01-31,299.0,australia,sch_00069,learning_center,cancelled,customer_training,monthly
inv_0001217,sub_000073,cust_00073,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0,united states,sch_00073,starter,cancelled,b2c_course_sellers,monthly
inv_0000948,sub_000076,cust_00076,prod_007,2023-10-01,2023-10-01,2023-10-31,299.0,australia,sch_00076,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001131,sub_000088,cust_00088,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,canada,sch_00088,pro,cancelled,customer_training,monthly
inv_0000092,sub_000092,cust_00092,prod_001,2023-01-01,2023-01-01,2023-01-31,29.0,india,sch_00092,starter,cancelled,customer_training,monthly
inv_0000210,sub_000097,cust_00097,prod_001,2023-02-01,2023-02-01,2023-02-28,29.0,spain,sch_00097,starter,cancelled,b2b_course_sellers,monthly
inv_0000302,sub_000106,cust_00106,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0,united kingdom,sch_00106,pro,cancelled,customer_training,monthly
inv_0001590,sub_000112,cust_00112,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,netherlands,sch_00112,learning_center,active,government_ngos,monthly
inv_0000506,sub_000113,cust_00113,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,india,sch_00113,pro,cancelled,corporate_training,monthly
inv_0000693,sub_000116,cust_00116,prod_007,2023-07-01,2023-07-01,2023-07-31,299.0,netherlands,sch_00116,learning_center,cancelled,government_ngos,monthly
inv_0000309,sub_000118,cust_00118,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0,australia,sch_00118,starter,cancelled,corporate_training,monthly
inv_0000418,sub_000127,cust_00127,prod_001,2023-04-01,2023-04-01,2023-04-30,29.0,netherlands,sch_00127,starter,cancelled,b2c_course_sellers,monthly
inv_0000601,sub_000131,cust_00131,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0,netherlands,sch_00131,pro,cancelled,b2b_course_sellers,monthly
inv_0000705,sub_000137,cust_00137,prod_001,2023-07-01,2023-07-01,2023-07-31,29.0,australia,sch_00137,starter,cancelled,corporate_training,monthly
inv_0000574,sub_000141,cust_00053,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0,united states,sch_00053,pro,cancelled,corporate_training,monthly
inv_0000516,sub_000158,cust_00141,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,canada,sch_00141,pro,cancelled,b2b_course_sellers,monthly
inv_0001594,sub_000159,cust_00142,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,brazil,sch_00142,pro,active,b2c_course_sellers,monthly
inv_0000460,sub_000162,cust_00002,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,brazil,sch_00002,pro,cancelled,government_ngos,monthly
inv_0000554,sub_000166,cust_00007,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0,australia,sch_00007,pro,cancelled,customer_training,monthly
inv_0000562,sub_000173,cust_00021,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0,united states,sch_00021,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000519,sub_000179,cust_00145,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,spain,sch_00145,pro,cancelled,b2c_course_sellers,monthly
inv_0001322,sub_000180,cust_00146,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0,spain,sch_00146,learning_center,cancelled,b2b_course_sellers,monthly
inv_0000521,sub_000181,cust_00147,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,united states,sch_00147,pro,cancelled,b2c_course_sellers,monthly
inv_0001584,sub_000216,cust_00086,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,france,sch_00086,pro,active,corporate_training,monthly
inv_0001586,sub_000217,cust_00091,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,brazil,sch_00091,pro,active,customer_training,monthly
inv_0001383,sub_000224,cust_00030,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0,australia,sch_00030,pro,cancelled,b2c_course_sellers,monthly
inv_0001572,sub_000227,cust_00042,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,netherlands,sch_00042,learning_center,active,corporate_training,monthly
inv_0000539,sub_000231,cust_00045,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0,netherlands,sch_00045,learning_center,cancelled,customer_training,monthly
inv_0000694,sub_000232,cust_00117,prod_001,2023-07-01,2023-07-01,2023-07-31,29.0,netherlands,sch_00117,starter,cancelled,corporate_training,monthly
inv_0000614,sub_000239,cust_00158,prod_001,2023-06-01,2023-06-01,2023-06-30,29.0,united kingdom,sch_00158,starter,cancelled,government_ngos,monthly
inv_0000618,sub_000243,cust_00010,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,france,sch_00010,pro,cancelled,b2b_course_sellers,monthly
inv_0001575,sub_000261,cust_00055,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,india,sch_00055,pro,active,b2c_course_sellers,monthly
inv_0000890,sub_000262,cust_00149,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,united kingdom,sch_00149,pro,cancelled,b2b_course_sellers,monthly
inv_0001188,sub_000263,cust_00006,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,australia,sch_00006,pro,cancelled,b2b_course_sellers,monthly
inv_0001144,sub_000269,cust_00132,prod_007,2023-12-01,2023-12-01,2023-12-31,299.0,spain,sch_00132,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001019,sub_000270,cust_00017,prod_001,2023-11-01,2023-11-01,2023-11-30,29.0,india,sch_00017,starter,cancelled,customer_training,monthly
inv_0001310,sub_000301,cust_00097,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,spain,sch_00097,pro,cancelled,b2b_course_sellers,monthly
inv_0001195,sub_000309,cust_00029,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0,brazil,sch_00029,starter,cancelled,government_ngos,monthly
inv_0001578,sub_000322,cust_00068,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,united states,sch_00068,learning_center,active,corporate_training,monthly
inv_0001001,sub_000327,cust_00058,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,canada,sch_00058,learning_center,cancelled,customer_training,monthly
inv_0001316,sub_000338,cust_00127,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,netherlands,sch_00127,pro,cancelled,b2c_course_sellers,monthly
inv_0001597,sub_000341,cust_00163,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,spain,sch_00163,learning_center,active,corporate_training,monthly
inv_0001565,sub_000343,cust_00026,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,spain,sch_00026,learning_center,active,customer_training,monthly
inv_0001593,sub_000351,cust_00139,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,united states,sch_00139,pro,active,b2c_course_sellers,monthly
inv_0001166,sub_000357,cust_00028,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,france,sch_00028,pro,cancelled,customer_training,monthly
inv_0001606,sub_000371,cust_00186,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,united states,sch_00186,starter,active,corporate_training,monthly
inv_0001607,sub_000372,cust_00187,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,brazil,sch_00187,starter,active,corporate_training,monthly
inv_0001429,sub_000379,cust_00191,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0,france,sch_00191,pro,cancelled,b2b_course_sellers,monthly
inv_0001604,sub_000386,cust_00182,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,united kingdom,sch_00182,learning_center,active,b2c_course_sellers,monthly
inv_0001601,sub_000387,cust_00173,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,india,sch_00173,learning_center,active,b2c_course_sellers,monthly
inv_0001602,sub_000392,cust_00175,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,canada,sch_00175,pro,active,government_ngos,monthly
inv_0001574,sub_000393,cust_00045,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,netherlands,sch_00045,pro,active,customer_training,monthly
inv_0001341,sub_000395,cust_00195,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,united states,sch_00195,pro,cancelled,b2b_course_sellers,monthly
inv_0001615,sub_000402,cust_00202,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,india,sch_00202,starter,active,b2b_course_sellers,monthly
inv_0001603,sub_000411,cust_00176,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,australia,sch_00176,learning_center,active,customer_training,monthly
inv_0001608,sub_000412,cust_00189,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,netherlands,sch_00189,starter,active,b2b_course_sellers,monthly
inv_0001617,sub_000421,cust_00206,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,united kingdom,sch_00206,learning_center,active,customer_training,monthly
inv_0001583,sub_000430,cust_00085,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,netherlands,sch_00085,pro,active,government_ngos,monthly
inv_0001600,sub_000433,cust_00171,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,canada,sch_00171,learning_center,active,b2b_course_sellers,monthly
inv_0001579,sub_000435,cust_00070,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,netherlands,sch_00070,learning_center,active,b2b_course_sellers,monthly
inv_0001560,sub_000437,cust_00001,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,canada,sch_00001,starter,active,b2c_course_sellers,monthly
inv_0001532,sub_000443,cust_00213,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0,australia,sch_00213,starter,cancelled,customer_training,monthly
inv_0001533,sub_000444,cust_00214,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0,india,sch_00214,starter,cancelled,b2b_course_sellers,monthly
inv_0001623,sub_000449,cust_00219,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,netherlands,sch_00219,pro,active,b2b_course_sellers,monthly
inv_0001624,sub_000450,cust_00220,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,france,sch_00220,starter,active,customer_training,monthly
inv_0001540,sub_000451,cust_00141,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,canada,sch_00141,pro,active,b2b_course_sellers,monthly
inv_0001546,sub_000456,cust_00174,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,canada,sch_00174,learning_center,active,b2b_course_sellers,monthly
inv_0001551,sub_000459,cust_00192,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,australia,sch_00192,learning_center,active,corporate_training,monthly
inv_0001553,sub_000461,cust_00217,prod_001,2024-05-01,2024-05-01,2024-05-31,29.0,brazil,sch_00217,starter,active,customer_training,monthly
inv_0001558,sub_000465,cust_00036,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,united kingdom,sch_00036,pro,active,b2b_course_sellers,monthly
inv_0001626,sub_000468,cust_00222,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,netherlands,sch_00222,pro,active,b2b_course_sellers,monthly
inv_0001632,sub_000474,cust_00228,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,germany,sch_00228,learning_center,active,b2b_course_sellers,monthly
inv_0001466,sub_000003,cust_00003,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,france,sch_00003,pro,active,government_ngos,monthly
inv_0000263,sub_000012,cust_00012,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0,australia,sch_00012,pro,cancelled,b2c_course_sellers,monthly
inv_0000267,sub_000025,cust_00025,prod_004,2023-03-01,2023-03-01,2023-03-31,99.0,canada,sch_00025,pro,cancelled,customer_training,monthly
inv_0000029,sub_000029,cust_00029,prod_004,2023-01-01,2023-01-01,2023-01-31,99.0,brazil,sch_00029,pro,cancelled,government_ngos,monthly
inv_0001028,sub_000035,cust_00035,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,australia,sch_00035,pro,cancelled,government_ngos,monthly
inv_0000036,sub_000036,cust_00036,prod_004,2023-01-01,2023-01-01,2023-01-31,99.0,united kingdom,sch_00036,pro,cancelled,b2b_course_sellers,monthly
inv_0000935,sub_000043,cust_00043,prod_007,2023-10-01,2023-10-01,2023-10-31,299.0,united kingdom,sch_00043,learning_center,cancelled,corporate_training,monthly
inv_0000194,sub_000058,cust_00058,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,canada,sch_00058,pro,cancelled,customer_training,monthly
inv_0000198,sub_000068,cust_00068,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,united states,sch_00068,pro,cancelled,corporate_training,monthly
inv_0001128,sub_000073,cust_00073,prod_001,2023-12-01,2023-12-01,2023-12-31,29.0,united states,sch_00073,starter,cancelled,b2c_course_sellers,monthly
inv_0000864,sub_000076,cust_00076,prod_007,2023-09-01,2023-09-01,2023-09-30,299.0,australia,sch_00076,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001043,sub_000088,cust_00088,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,canada,sch_00088,pro,cancelled,customer_training,monthly
inv_0000097,sub_000097,cust_00097,prod_001,2023-01-01,2023-01-01,2023-01-31,29.0,spain,sch_00097,starter,cancelled,b2b_course_sellers,monthly
inv_0000212,sub_000106,cust_00106,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,united kingdom,sch_00106,pro,cancelled,customer_training,monthly
inv_0001494,sub_000112,cust_00112,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,netherlands,sch_00112,learning_center,active,government_ngos,monthly
inv_0000413,sub_000113,cust_00113,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,india,sch_00113,pro,cancelled,corporate_training,monthly
inv_0000597,sub_000116,cust_00116,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0,netherlands,sch_00116,learning_center,cancelled,government_ngos,monthly
inv_0000220,sub_000118,cust_00118,prod_001,2023-02-01,2023-02-01,2023-02-28,29.0,australia,sch_00118,starter,cancelled,corporate_training,monthly
inv_0000312,sub_000127,cust_00127,prod_001,2023-03-01,2023-03-01,2023-03-31,29.0,netherlands,sch_00127,starter,cancelled,b2c_course_sellers,monthly
inv_0000511,sub_000131,cust_00131,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,netherlands,sch_00131,pro,cancelled,b2b_course_sellers,monthly
inv_0000605,sub_000137,cust_00137,prod_001,2023-06-01,2023-06-01,2023-06-30,29.0,australia,sch_00137,starter,cancelled,corporate_training,monthly
inv_0000485,sub_000141,cust_00053,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,united states,sch_00053,pro,cancelled,corporate_training,monthly
inv_0000426,sub_000158,cust_00141,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,canada,sch_00141,pro,cancelled,b2b_course_sellers,monthly
inv_0001503,sub_000159,cust_00142,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,brazil,sch_00142,pro,active,b2c_course_sellers,monthly
inv_0000349,sub_000162,cust_00002,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,brazil,sch_00002,pro,cancelled,government_ngos,monthly
inv_0000463,sub_000166,cust_00007,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,australia,sch_00007,pro,cancelled,customer_training,monthly
inv_0000469,sub_000173,cust_00021,prod_007,2023-05-01,2023-05-01,2023-05-31,299.0,united states,sch_00021,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000428,sub_000179,cust_00145,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,spain,sch_00145,pro,cancelled,b2c_course_sellers,monthly
inv_0001240,sub_000180,cust_00146,prod_007,2024-01-01,2024-01-01,2024-01-31,299.0,spain,sch_00146,learning_center,cancelled,b2b_course_sellers,monthly
inv_0000430,sub_000181,cust_00147,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,united states,sch_00147,pro,cancelled,b2c_course_sellers,monthly
inv_0001489,sub_000216,cust_00086,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,france,sch_00086,pro,active,corporate_training,monthly
inv_0001491,sub_000217,cust_00091,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,brazil,sch_00091,pro,active,customer_training,monthly
inv_0001291,sub_000224,cust_00030,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,australia,sch_00030,pro,cancelled,b2c_course_sellers,monthly
inv_0001478,sub_000227,cust_00042,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,netherlands,sch_00042,learning_center,active,corporate_training,monthly
inv_0000540,sub_000232,cust_00117,prod_001,2023-06-01,2023-06-01,2023-06-30,29.0,netherlands,sch_00117,starter,cancelled,corporate_training,monthly
inv_0001483,sub_000261,cust_00055,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,india,sch_00055,pro,active,b2c_course_sellers,monthly
inv_0000720,sub_000262,cust_00149,prod_004,2023-08-01,2023-08-01,2023-08-31,99.0,united kingdom,sch_00149,pro,cancelled,b2b_course_sellers,monthly
inv_0001105,sub_000263,cust_00006,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,australia,sch_00006,pro,cancelled,b2b_course_sellers,monthly
inv_0001057,sub_000269,cust_00132,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,spain,sch_00132,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000928,sub_000270,cust_00017,prod_001,2023-10-01,2023-10-01,2023-10-31,29.0,india,sch_00017,starter,cancelled,customer_training,monthly
inv_0001224,sub_000301,cust_00097,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,spain,sch_00097,pro,cancelled,b2b_course_sellers,monthly
inv_0001113,sub_000309,cust_00029,prod_001,2023-12-01,2023-12-01,2023-12-31,29.0,brazil,sch_00029,starter,cancelled,government_ngos,monthly
inv_0001485,sub_000322,cust_00068,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,united states,sch_00068,learning_center,active,corporate_training,monthly
inv_0001231,sub_000338,cust_00127,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,netherlands,sch_00127,pro,cancelled,b2c_course_sellers,monthly
inv_0001507,sub_000341,cust_00163,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,spain,sch_00163,learning_center,active,corporate_training,monthly
inv_0001471,sub_000343,cust_00026,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,spain,sch_00026,learning_center,active,customer_training,monthly
inv_0001501,sub_000351,cust_00139,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,united states,sch_00139,pro,active,b2c_course_sellers,monthly
inv_0001516,sub_000371,cust_00186,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0,united states,sch_00186,starter,active,corporate_training,monthly
inv_0001517,sub_000372,cust_00187,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0,brazil,sch_00187,starter,active,corporate_training,monthly
inv_0001261,sub_000379,cust_00191,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,france,sch_00191,pro,cancelled,b2b_course_sellers,monthly
inv_0001514,sub_000386,cust_00182,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,united kingdom,sch_00182,learning_center,active,b2c_course_sellers,monthly
inv_0001510,sub_000387,cust_00173,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,india,sch_00173,learning_center,active,b2c_course_sellers,monthly
inv_0001512,sub_000392,cust_00175,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,canada,sch_00175,pro,active,government_ngos,monthly
inv_0001480,sub_000393,cust_00045,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,netherlands,sch_00045,pro,active,customer_training,monthly
inv_0001525,sub_000402,cust_00202,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0,india,sch_00202,starter,active,b2b_course_sellers,monthly
inv_0001513,sub_000411,cust_00176,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,australia,sch_00176,learning_center,active,customer_training,monthly
inv_0001519,sub_000412,cust_00189,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0,netherlands,sch_00189,starter,active,b2b_course_sellers,monthly
inv_0001528,sub_000421,cust_00206,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,united kingdom,sch_00206,learning_center,active,customer_training,monthly
inv_0001450,sub_000430,cust_00085,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,netherlands,sch_00085,pro,active,government_ngos,monthly
inv_0001454,sub_000433,cust_00171,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,canada,sch_00171,learning_center,active,b2b_course_sellers,monthly
inv_0001456,sub_000435,cust_00070,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,netherlands,sch_00070,learning_center,active,b2b_course_sellers,monthly
inv_0001458,sub_000437,cust_00001,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0,canada,sch_00001,starter,active,b2c_course_sellers,monthly
inv_0001538,sub_000449,cust_00219,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,netherlands,sch_00219,pro,active,b2b_course_sellers,monthly
inv_0001539,sub_000450,cust_00220,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0,france,sch_00220,starter,active,customer_training,monthly
inv_0001374,sub_000003,cust_00003,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0,france,sch_00003,pro,active,government_ngos,monthly
inv_0000174,sub_000012,cust_00012,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,australia,sch_00012,pro,cancelled,b2c_course_sellers,monthly
inv_0000179,sub_000025,cust_00025,prod_004,2023-02-01,2023-02-01,2023-02-28,99.0,canada,sch_00025,pro,cancelled,customer_training,monthly
inv_0000933,sub_000035,cust_00035,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,australia,sch_00035,pro,cancelled,government_ngos,monthly
inv_0000855,sub_000043,cust_00043,prod_007,2023-09-01,2023-09-01,2023-09-30,299.0,united kingdom,sch_00043,learning_center,cancelled,corporate_training,monthly
inv_0000058,sub_000058,cust_00058,prod_004,2023-01-01,2023-01-01,2023-01-31,99.0,canada,sch_00058,pro,cancelled,customer_training,monthly
inv_0000068,sub_000068,cust_00068,prod_004,2023-01-01,2023-01-01,2023-01-31,99.0,united states,sch_00068,pro,cancelled,corporate_training,monthly
inv_0001039,sub_000073,cust_00073,prod_001,2023-11-01,2023-11-01,2023-11-30,29.0,united states,sch_00073,starter,cancelled,b2c_course_sellers,monthly
inv_0000775,sub_000076,cust_00076,prod_007,2023-08-01,2023-08-01,2023-08-31,299.0,australia,sch_00076,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000950,sub_000088,cust_00088,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,canada,sch_00088,pro,cancelled,customer_training,monthly
inv_0000106,sub_000106,cust_00106,prod_004,2023-01-01,2023-01-01,2023-01-31,99.0,united kingdom,sch_00106,pro,cancelled,customer_training,monthly
