invoice_id,country,use_case,month,monthly_amount
inv_0002217,brazil,customer_training,2025-07-01,249.0
inv_0002219,netherlands,customer_training,2025-07-01,249.0
inv_0002221,united states,b2c_course_sellers,2025-07-01,24.0
inv_0002227,brazil,government_ngos,2025-07-01,79.0
inv_0002229,united states,corporate_training,2025-07-01,79.0
inv_0002319,australia,customer_training,2025-07-01,249.0
inv_0002321,germany,government_ngos,2025-07-01,79.0
inv_0002322,germany,corporate_training,2025-07-01,24.0
inv_0002324,united kingdom,corporate_training,2025-07-01,24.0
inv_0002329,australia,corporate_training,2025-08-01,79.0
inv_0002334,germany,government_ngos,2025-08-01,249.0
inv_0002336,germany,b2b_course_sellers,2025-08-01,249.0
inv_0002338,india,government_ngos,2025-08-01,249.0
inv_0002343,india,b2b_course_sellers,2025-08-01,24.0
inv_0002348,united states,government_ngos,2025-08-01,79.0
inv_0002353,canada,corporate_training,2025-08-01,79.0
inv_0002434,canada,government_ngos,2025-08-01,249.0
inv_0002438,united kingdom,government_ngos,2025-08-01,24.0
inv_0002441,netherlands,corporate_training,2025-08-01,79.0
inv_0002086,brazil,government_ngos,2025-06-01,-79.09818181818183
inv_0002091,united kingdom,b2b_course_sellers,2025-06-01,-79.09818181818183
inv_0002097,france,corporate_training,2025-06-01,-249.30999999999997
inv_0002216,brazil,customer_training,2025-07-01,-78.86181818181818
inv_0002226,brazil,government_ngos,2025-07-01,-248.56545454545451
inv_0002333,germany,government_ngos,2025-08-01,-79.09818181818183
inv_0002335,germany,b2b_course_sellers,2025-08-01,-79.09818181818183
inv_0002079,brazil,customer_training,2025-06-01,-23.987000000000002
inv_0002218,netherlands,customer_training,2025-07-01,-78.95700000000001
inv_0002220,united states,b2c_course_sellers,2025-07-01,-78.95700000000001
inv_0002328,australia,corporate_training,2025-08-01,-23.987000000000002
inv_0002204,united states,corporate_training,2025-07-01,-23.934444444444445
inv_0002213,united kingdom,government_ngos,2025-07-01,-78.78333333333333
inv_0002075,united states,b2c_course_sellers,2025-04-01,79.0
inv_0002080,brazil,customer_training,2025-05-01,79.0
inv_0002082,spain,b2c_course_sellers,2025-05-01,79.0
inv_0002087,brazil,government_ngos,2025-05-01,249.0
inv_0002090,india,b2c_course_sellers,2025-05-01,249.0
inv_0002092,united kingdom,b2b_course_sellers,2025-05-01,249.0
inv_0002096,spain,corporate_training,2025-05-01,24.0
inv_0002098,france,corporate_training,2025-05-01,79.0
inv_0002103,united kingdom,b2b_course_sellers,2025-05-01,79.0
inv_0002196,brazil,customer_training,2025-05-01,79.0
inv_0002199,australia,corporate_training,2025-05-01,24.0
inv_0002200,united states,corporate_training,2025-05-01,24.0
inv_0002201,germany,b2c_course_sellers,2025-05-01,24.0
inv_0002205,united states,corporate_training,2025-06-01,79.0
inv_0002207,united kingdom,corporate_training,2025-06-01,79.0
inv_0002209,germany,b2b_course_sellers,2025-06-01,79.0
inv_0002214,united kingdom,government_ngos,2025-06-01,249.0
inv_0002217,brazil,customer_training,2025-06-01,249.0
inv_0002219,netherlands,customer_training,2025-06-01,249.0
inv_0002221,united states,b2c_course_sellers,2025-06-01,24.0
inv_0002227,brazil,government_ngos,2025-06-01,79.0
inv_0002229,united states,corporate_training,2025-06-01,79.0
inv_0002319,australia,customer_training,2025-06-01,249.0
inv_0002321,germany,government_ngos,2025-06-01,79.0
inv_0002322,germany,corporate_training,2025-06-01,24.0
inv_0002324,united kingdom,corporate_training,2025-06-01,24.0
inv_0002329,australia,corporate_training,2025-07-01,79.0
inv_0002334,germany,government_ngos,2025-07-01,249.0
inv_0002336,germany,b2b_course_sellers,2025-07-01,249.0
inv_0002338,india,government_ngos,2025-07-01,249.0
inv_0002343,india,b2b_course_sellers,2025-07-01,24.0
inv_0002348,united states,government_ngos,2025-07-01,79.0
inv_0002353,canada,corporate_training,2025-07-01,79.0
inv_0002434,canada,government_ngos,2025-07-01,249.0
inv_0002438,united kingdom,government_ngos,2025-07-01,24.0
inv_0002441,netherlands,corporate_training,2025-07-01,79.0
inv_0002086,brazil,government_ngos,2025-05-01,-79.09818181818183
inv_0002091,united kingdom,b2b_course_sellers,2025-05-01,-79.09818181818183
inv_0002097,france,corporate_training,2025-05-01,-249.30999999999997
inv_0002216,brazil,customer_training,2025-06-01,-78.86181818181818
inv_0002226,brazil,government_ngos,2025-06-01,-248.56545454545451
inv_0002333,germany,government_ngos,2025-07-01,-79.09818181818183
inv_0002335,germany,b2b_course_sellers,2025-07-01,-79.09818181818183
inv_0002079,brazil,customer_training,2025-05-01,-23.987000000000002
inv_0002218,netherlands,customer_training,2025-06-01,-78.95700000000001
inv_0002220,united states,b2c_course_sellers,2025-06-01,-78.95700000000001
inv_0002328,australia,corporate_training,2025-07-01,-23.987000000000002
inv_0002204,united states,corporate_training,2025-06-01,-23.934444444444445
inv_0002213,united kingdom,government_ngos,2025-06-01,-78.78333333333333
inv_0002089,india,b2c_course_sellers,2025-05-01,-78.89125
inv_0002075,united states,b2c_course_sellers,2025-03-01,79.0
inv_0002080,brazil,customer_training,2025-04-01,79.0
inv_0002082,spain,b2c_course_sellers,2025-04-01,79.0
inv_0002087,brazil,government_ngos,2025-04-01,249.0
inv_0002090,india,b2c_course_sellers,2025-04-01,249.0
inv_0002092,united kingdom,b2b_course_sellers,2025-04-01,249.0
inv_0002096,spain,corporate_training,2025-04-01,24.0
inv_0002098,france,corporate_training,2025-04-01,79.0
inv_0002103,united kingdom,b2b_course_sellers,2025-04-01,79.0
inv_0002196,brazil,customer_training,2025-04-01,79.0
inv_0002199,australia,corporate_training,2025-04-01,24.0
inv_0002200,united states,corporate_training,2025-04-01,24.0
inv_0002201,germany,b2c_course_sellers,2025-04-01,24.0
inv_0002205,united states,corporate_training,2025-05-01,79.0
inv_0002207,united kingdom,corporate_training,2025-05-01,79.0
inv_0002209,germany,b2b_course_sellers,2025-05-01,79.0
inv_0002214,united kingdom,government_ngos,2025-05-01,249.0
inv_0002217,brazil,customer_training,2025-05-01,249.0
inv_0002219,netherlands,customer_training,2025-05-01,249.0
inv_0002221,united states,b2c_course_sellers,2025-05-01,24.0
inv_0002227,brazil,government_ngos,2025-05-01,79.0
inv_0002229,united states,corporate_training,2025-05-01,79.0
inv_0002319,australia,customer_training,2025-05-01,249.0
inv_0002321,germany,government_ngos,2025-05-01,79.0
inv_0002322,germany,corporate_training,2025-05-01,24.0
inv_0002324,united kingdom,corporate_training,2025-05-01,24.0
inv_0002329,australia,corporate_training,2025-06-01,79.0
inv_0002334,germany,government_ngos,2025-06-01,249.0
inv_0002336,germany,b2b_course_sellers,2025-06-01,249.0
inv_0002338,india,government_ngos,2025-06-01,249.0
inv_0002343,india,b2b_course_sellers,2025-06-01,24.0
inv_0002348,united states,government_ngos,2025-06-01,79.0
inv_0002353,canada,corporate_training,2025-06-01,79.0
inv_0002434,canada,government_ngos,2025-06-01,249.0
inv_0002438,united kingdom,government_ngos,2025-06-01,24.0
inv_0002441,netherlands,corporate_training,2025-06-01,79.0
inv_0002086,brazil,government_ngos,2025-04-01,-79.09818181818183
inv_0002091,united kingdom,b2b_course_sellers,2025-04-01,-79.09818181818183
inv_0002097,france,corporate_training,2025-04-01,-249.30999999999997
inv_0002216,brazil,customer_training,2025-05-01,-78.86181818181818
inv_0002226,brazil,government_ngos,2025-05-01,-248.56545454545451
inv_0002333,germany,government_ngos,2025-06-01,-79.09818181818183
inv_0002335,germany,b2b_course_sellers,2025-06-01,-79.09818181818183
inv_0002079,brazil,customer_training,2025-04-01,-23.987000000000002
inv_0002218,netherlands,customer_training,2025-05-01,-78.95700000000001
inv_0002220,united states,b2c_course_sellers,2025-05-01,-78.95700000000001
inv_0002328,australia,corporate_training,2025-06-01,-23.987000000000002
inv_0002204,united states,corporate_training,2025-05-01,-23.934444444444445
inv_0002213,united kingdom,government_ngos,2025-05-01,-78.78333333333333
inv_0002089,india,b2c_course_sellers,2025-04-01,-78.89125
inv_0002347,united states,government_ngos,2025-06-01,-247.92857142857142
inv_0002075,united states,b2c_course_sellers,2025-02-01,79.0
inv_0002080,brazil,customer_training,2025-03-01,79.0
inv_0002082,spain,b2c_course_sellers,2025-03-01,79.0
inv_0002087,brazil,government_ngos,2025-03-01,249.0
inv_0002090,india,b2c_course_sellers,2025-03-01,249.0
inv_0002092,united kingdom,b2b_course_sellers,2025-03-01,249.0
inv_0002096,spain,corporate_training,2025-03-01,24.0
inv_0002098,france,corporate_training,2025-03-01,79.0
inv_0002103,united kingdom,b2b_course_sellers,2025-03-01,79.0
inv_0002196,brazil,customer_training,2025-03-01,79.0
inv_0002199,australia,corporate_training,2025-03-01,24.0
inv_0002200,united states,corporate_training,2025-03-01,24.0
inv_0002201,germany,b2c_course_sellers,2025-03-01,24.0
inv_0002205,united states,corporate_training,2025-04-01,79.0
inv_0002207,united kingdom,corporate_training,2025-04-01,79.0
inv_0002209,germany,b2b_course_sellers,2025-04-01,79.0
inv_0002214,united kingdom,government_ngos,2025-04-01,249.0
inv_0002217,brazil,customer_training,2025-04-01,249.0
inv_0002219,netherlands,customer_training,2025-04-01,249.0
inv_0002221,united states,b2c_course_sellers,2025-04-01,24.0
inv_0002227,brazil,government_ngos,2025-04-01,79.0
inv_0002229,united states,corporate_training,2025-04-01,79.0
inv_0002319,australia,customer_training,2025-04-01,249.0
inv_0002321,germany,government_ngos,2025-04-01,79.0
inv_0002322,germany,corporate_training,2025-04-01,24.0
inv_0002324,united kingdom,corporate_training,2025-04-01,24.0
inv_0002329,australia,corporate_training,2025-05-01,79.0
inv_0002334,germany,government_ngos,2025-05-01,249.0
inv_0002336,germany,b2b_course_sellers,2025-05-01,249.0
inv_0002338,india,government_ngos,2025-05-01,249.0
inv_0002343,india,b2b_course_sellers,2025-05-01,24.0
inv_0002348,united states,government_ngos,2025-05-01,79.0
inv_0002353,canada,corporate_training,2025-05-01,79.0
inv_0002434,canada,government_ngos,2025-05-01,249.0
inv_0002438,united kingdom,government_ngos,2025-05-01,24.0
inv_0002441,netherlands,corporate_training,2025-05-01,79.0
inv_0002086,brazil,government_ngos,2025-03-01,-79.09818181818183
inv_0002091,united kingdom,b2b_course_sellers,2025-03-01,-79.09818181818183
inv_0002097,france,corporate_training,2025-03-01,-249.30999999999997
inv_0002216,brazil,customer_training,2025-04-01,-78.86181818181818
inv_0002226,brazil,government_ngos,2025-04-01,-248.56545454545451
inv_0002333,germany,government_ngos,2025-05-01,-79.09818181818183
inv_0002335,germany,b2b_course_sellers,2025-05-01,-79.09818181818183
inv_0002079,brazil,customer_training,2025-03-01,-23.987000000000002
inv_0002218,netherlands,customer_training,2025-04-01,-78.95700000000001
inv_0002220,united states,b2c_course_sellers,2025-04-01,-78.95700000000001
inv_0002328,australia,corporate_training,2025-05-01,-23.987000000000002
inv_0002204,united states,corporate_training,2025-04-01,-23.934444444444445
inv_0002213,united kingdom,government_ngos,2025-04-01,-78.78333333333333
inv_0002089,india,b2c_course_sellers,2025-03-01,-78.89125
inv_0002347,united states,government_ngos,2025-05-01,-247.92857142857142
inv_0002095,spain,corporate_training,2025-03-01,-78.78333333333333
inv_0002337,india,government_ngos,2025-05-01,-78.78333333333333
inv_0002342,india,b2b_course_sellers,2025-05-01,-78.78333333333333
inv_0002075,united states,b2c_course_sellers,2025-01-01,79.0
inv_0002080,brazil,customer_training,2025-02-01,79.0
inv_0002082,spain,b2c_course_sellers,2025-02-01,79.0
inv_0002087,brazil,government_ngos,2025-02-01,249.0
inv_0002090,india,b2c_course_sellers,2025-02-01,249.0
inv_0002092,united kingdom,b2b_course_sellers,2025-02-01,249.0
inv_0002096,spain,corporate_training,2025-02-01,24.0
inv_0002098,france,corporate_training,2025-02-01,79.0
inv_0002103,united kingdom,b2b_course_sellers,2025-02-01,79.0
inv_0002196,brazil,customer_training,2025-02-01,79.0
inv_0002199,australia,corporate_training,2025-02-01,24.0
inv_0002200,united states,corporate_training,2025-02-01,24.0
inv_0002201,germany,b2c_course_sellers,2025-02-01,24.0
inv_0002205,united states,corporate_training,2025-03-01,79.0
inv_0002207,united kingdom,corporate_training,2025-03-01,79.0
inv_0002209,germany,b2b_course_sellers,2025-03-01,79.0
inv_0002214,united kingdom,government_ngos,2025-03-01,249.0
inv_0002217,brazil,customer_training,2025-03-01,249.0
inv_0002219,netherlands,customer_training,2025-03-01,249.0
inv_0002221,united states,b2c_course_sellers,2025-03-01,24.0
inv_0002227,brazil,government_ngos,2025-03-01,79.0
inv_0002229,united states,corporate_training,2025-03-01,79.0
inv_0002319,australia,customer_training,2025-03-01,249.0
inv_0002321,germany,government_ngos,2025-03-01,79.0
inv_0002322,germany,corporate_training,2025-03-01,24.0
inv_0002324,united kingdom,corporate_training,2025-03-01,24.0
inv_0002329,australia,corporate_training,2025-04-01,79.0
inv_0002334,germany,government_ngos,2025-04-01,249.0
inv_0002336,germany,b2b_course_sellers,2025-04-01,249.0
inv_0002338,india,government_ngos,2025-04-01,249.0
inv_0002343,india,b2b_course_sellers,2025-04-01,24.0
inv_0002348,united states,government_ngos,2025-04-01,79.0
inv_0002353,canada,corporate_training,2025-04-01,79.0
inv_0002434,canada,government_ngos,2025-04-01,249.0
inv_0002438,united kingdom,government_ngos,2025-04-01,24.0
inv_0002441,netherlands,corporate_training,2025-04-01,79.0
inv_0002086,brazil,government_ngos,2025-02-01,-79.09818181818183
inv_0002091,united kingdom,b2b_course_sellers,2025-02-01,-79.09818181818183
inv_0002097,france,corporate_training,2025-02-01,-249.30999999999997
inv_0002216,brazil,customer_training,2025-03-01,-78.86181818181818
inv_0002226,brazil,government_ngos,2025-03-01,-248.56545454545451
inv_0002333,germany,government_ngos,2025-04-01,-79.09818181818183
inv_0002335,germany,b2b_course_sellers,2025-04-01,-79.09818181818183
inv_0002079,brazil,customer_training,2025-02-01,-23.987000000000002
inv_0002218,netherlands,customer_training,2025-03-01,-78.95700000000001
inv_0002220,united states,b2c_course_sellers,2025-03-01,-78.95700000000001
inv_0002328,australia,corporate_training,2025-04-01,-23.987000000000002
inv_0002204,united states,corporate_training,2025-03-01,-23.934444444444445
inv_0002213,united kingdom,government_ngos,2025-03-01,-78.78333333333333
inv_0002089,india,b2c_course_sellers,2025-02-01,-78.89125
inv_0002347,united states,government_ngos,2025-04-01,-247.92857142857142
inv_0002095,spain,corporate_training,2025-02-01,-78.78333333333333
inv_0002337,india,government_ngos,2025-04-01,-78.78333333333333
inv_0002342,india,b2b_course_sellers,2025-04-01,-78.78333333333333
inv_0002075,united states,b2c_course_sellers,2024-12-01,79.0
inv_0002080,brazil,customer_training,2025-01-01,79.0
inv_0002082,spain,b2c_course_sellers,2025-01-01,79.0
inv_0002087,brazil,government_ngos,2025-01-01,249.0
inv_0002090,india,b2c_course_sellers,2025-01-01,249.0
inv_0002092,united kingdom,b2b_course_sellers,2025-01-01,249.0
inv_0002096,spain,corporate_training,2025-01-01,24.0
inv_0002098,france,corporate_training,2025-01-01,79.0
inv_0002103,united kingdom,b2b_course_sellers,2025-01-01,79.0
inv_0002196,brazil,customer_training,2025-01-01,79.0
inv_0002199,australia,corporate_training,2025-01-01,24.0
inv_0002200,united states,corporate_training,2025-01-01,24.0
inv_0002201,germany,b2c_course_sellers,2025-01-01,24.0
inv_0002205,united states,corporate_training,2025-02-01,79.0
inv_0002207,united kingdom,corporate_training,2025-02-01,79.0
inv_0002209,germany,b2b_course_sellers,2025-02-01,79.0
inv_0002214,united kingdom,government_ngos,2025-02-01,249.0
inv_0002217,brazil,customer_training,2025-02-01,249.0
inv_0002219,netherlands,customer_training,2025-02-01,249.0
inv_0002221,united states,b2c_course_sellers,2025-02-01,24.0
inv_0002227,brazil,government_ngos,2025-02-01,79.0
inv_0002229,united states,corporate_training,2025-02-01,79.0
inv_0002319,australia,customer_training,2025-02-01,249.0
inv_0002321,germany,government_ngos,2025-02-01,79.0
inv_0002322,germany,corporate_training,2025-02-01,24.0
inv_0002324,united kingdom,corporate_training,2025-02-01,24.0
inv_0002329,australia,corporate_training,2025-03-01,79.0
inv_0002334,germany,government_ngos,2025-03-01,249.0
inv_0002336,germany,b2b_course_sellers,2025-03-01,249.0
inv_0002338,india,government_ngos,2025-03-01,249.0
inv_0002343,india,b2b_course_sellers,2025-03-01,24.0
inv_0002348,united states,government_ngos,2025-03-01,79.0
inv_0002353,canada,corporate_training,2025-03-01,79.0
inv_0002434,canada,government_ngos,2025-03-01,249.0
inv_0002438,united kingdom,government_ngos,2025-03-01,24.0
inv_0002441,netherlands,corporate_training,2025-03-01,79.0
inv_0002086,brazil,government_ngos,2025-01-01,-79.09818181818183
inv_0002091,united kingdom,b2b_course_sellers,2025-01-01,-79.09818181818183
inv_0002097,france,corporate_training,2025-01-01,-249.30999999999997
inv_0002216,brazil,customer_training,2025-02-01,-78.86181818181818
inv_0002226,brazil,government_ngos,2025-02-01,-248.56545454545451
inv_0002333,germany,government_ngos,2025-03-01,-79.09818181818183
inv_0002335,germany,b2b_course_sellers,2025-03-01,-79.09818181818183
inv_0002079,brazil,customer_training,2025-01-01,-23.987000000000002
inv_0002218,netherlands,customer_training,2025-02-01,-78.95700000000001
inv_0002220,united states,b2c_course_sellers,2025-02-01,-78.95700000000001
inv_0002328,australia,corporate_training,2025-03-01,-23.987000000000002
inv_0002204,united states,corporate_training,2025-02-01,-23.934444444444445
inv_0002213,united kingdom,government_ngos,2025-02-01,-78.78333333333333
inv_0002089,india,b2c_course_sellers,2025-01-01,-78.89125
inv_0002347,united states,government_ngos,2025-03-01,-247.92857142857142
inv_0002095,spain,corporate_training,2025-01-01,-78.78333333333333
inv_0002337,india,government_ngos,2025-03-01,-78.78333333333333
inv_0002342,india,b2b_course_sellers,2025-03-01,-78.78333333333333
inv_0002075,united states,b2c_course_sellers,2024-11-01,79.0
inv_0002080,brazil,customer_training,2024-12-01,79.0
inv_0002082,spain,b2c_course_sellers,2024-12-01,79.0
inv_0002087,brazil,government_ngos,2024-12-01,249.0
inv_0002090,india,b2c_course_sellers,2024-12-01,249.0
inv_0002092,united kingdom,b2b_course_sellers,2024-12-01,249.0
inv_0002096,spain,corporate_training,2024-12-01,24.0
inv_0002098,france,corporate_training,2024-12-01,79.0
inv_0002103,united kingdom,b2b_course_sellers,2024-12-01,79.0
inv_0002196,brazil,customer_training,2024-12-01,79.0
inv_0002199,australia,corporate_training,2024-12-01,24.0
inv_0002200,united states,corporate_training,2024-12-01,24.0
inv_0002201,germany,b2c_course_sellers,2024-12-01,24.0
inv_0002205,united states,corporate_training,2025-01-01,79.0
inv_0002207,united kingdom,corporate_training,2025-01-01,79.0
inv_0002209,germany,b2b_course_sellers,2025-01-01,79.0
inv_0002214,united kingdom,government_ngos,2025-01-01,249.0
inv_0002217,brazil,customer_training,2025-01-01,249.0
inv_0002219,netherlands,customer_training,2025-01-01,249.0
inv_0002221,united states,b2c_course_sellers,2025-01-01,24.0
inv_0002227,brazil,government_ngos,2025-01-01,79.0
inv_0002229,united states,corporate_training,2025-01-01,79.0
inv_0002319,australia,customer_training,2025-01-01,249.0
inv_0002321,germany,government_ngos,2025-01-01,79.0
inv_0002322,germany,corporate_training,2025-01-01,24.0
inv_0002324,united kingdom,corporate_training,2025-01-01,24.0
inv_0002329,australia,corporate_training,2025-02-01,79.0
inv_0002334,germany,government_ngos,2025-02-01,249.0
inv_0002336,germany,b2b_course_sellers,2025-02-01,249.0
inv_0002338,india,government_ngos,2025-02-01,249.0
inv_0002343,india,b2b_course_sellers,2025-02-01,24.0
inv_0002348,united states,government_ngos,2025-02-01,79.0
inv_0002353,canada,corporate_training,2025-02-01,79.0
inv_0002434,canada,government_ngos,2025-02-01,249.0
inv_0002438,united kingdom,government_ngos,2025-02-01,24.0
inv_0002441,netherlands,corporate_training,2025-02-01,79.0
inv_0002086,brazil,government_ngos,2024-12-01,-79.09818181818183
inv_0002091,united kingdom,b2b_course_sellers,2024-12-01,-79.09818181818183
inv_0002097,france,corporate_training,2024-12-01,-249.30999999999997
inv_0002216,brazil,customer_training,2025-01-01,-78.86181818181818
inv_0002226,brazil,government_ngos,2025-01-01,-248.56545454545451
inv_0002333,germany,government_ngos,2025-02-01,-79.09818181818183
inv_0002335,germany,b2b_course_sellers,2025-02-01,-79.09818181818183
inv_0002079,brazil,customer_training,2024-12-01,-23.987000000000002
inv_0002218,netherlands,customer_training,2025-01-01,-78.95700000000001
inv_0002220,united states,b2c_course_sellers,2025-01-01,-78.95700000000001
inv_0002328,australia,corporate_training,2025-02-01,-23.987000000000002
inv_0002204,united states,corporate_training,2025-01-01,-23.934444444444445
inv_0002213,united kingdom,government_ngos,2025-01-01,-78.78333333333333
inv_0002089,india,b2c_course_sellers,2024-12-01,-78.89125
inv_0002347,united states,government_ngos,2025-02-01,-247.92857142857142
inv_0002095,spain,corporate_training,2024-12-01,-78.78333333333333
inv_0002337,india,government_ngos,2025-02-01,-78.78333333333333
inv_0002342,india,b2b_course_sellers,2025-02-01,-78.78333333333333
inv_0002067,germany,b2b_course_sellers,2024-11-01,27.0
inv_0002072,australia,b2b_course_sellers,2024-11-01,94.0
inv_0002076,spain,government_ngos,2024-12-01,94.0
inv_0002078,germany,b2b_course_sellers,2024-12-01,94.0
inv_0002081,spain,b2c_course_sellers,2024-12-01,-24.13
inv_0002083,united states,government_ngos,2024-12-01,94.0
inv_0002085,brazil,government_ngos,2024-12-01,284.0
inv_0002100,france,customer_training,2024-12-01,94.0
inv_0002106,brazil,b2c_course_sellers,2024-12-01,94.0
inv_0002108,united kingdom,b2c_course_sellers,2024-12-01,94.0
inv_0002119,brazil,b2b_course_sellers,2024-12-01,27.0
inv_0002120,brazil,corporate_training,2024-12-01,94.0
inv_0002123,germany,customer_training,2024-12-01,284.0
inv_0002126,germany,b2c_course_sellers,2024-12-01,284.0
inv_0002128,france,b2c_course_sellers,2024-12-01,284.0
inv_0002132,brazil,customer_training,2024-12-01,27.0
inv_0002150,canada,customer_training,2024-12-01,284.0
inv_0002174,australia,government_ngos,2024-12-01,94.0
inv_0002175,brazil,b2b_course_sellers,2024-12-01,27.0
inv_0002202,spain,b2c_course_sellers,2024-12-01,284.0
inv_0002225,netherlands,customer_training,2025-01-01,94.0
inv_0002232,brazil,government_ngos,2025-01-01,94.0
inv_0002253,france,customer_training,2025-01-01,94.0
inv_0002260,india,b2b_course_sellers,2025-01-01,284.0
inv_0002275,united states,corporate_training,2025-01-01,27.0
inv_0002281,france,corporate_training,2025-01-01,94.0
inv_0002290,france,b2c_course_sellers,2025-01-01,284.0
inv_0002316,canada,corporate_training,2025-01-01,27.0
inv_0002317,spain,b2b_course_sellers,2025-01-01,27.0
inv_0002323,australia,government_ngos,2025-01-01,27.0
inv_0002341,spain,government_ngos,2025-02-01,27.0
inv_0002345,germany,b2b_course_sellers,2025-02-01,27.0
inv_0002350,spain,b2c_course_sellers,2025-02-01,94.0
inv_0002351,netherlands,government_ngos,2025-02-01,94.0
inv_0002357,brazil,corporate_training,2025-02-01,27.0
inv_0002368,germany,b2b_course_sellers,2025-02-01,284.0
inv_0002375,france,corporate_training,2025-02-01,94.0
inv_0002402,spain,corporate_training,2025-02-01,94.0
inv_0002427,australia,b2b_course_sellers,2025-02-01,94.0
inv_0002435,india,b2b_course_sellers,2025-02-01,27.0
inv_0002437,india,government_ngos,2025-02-01,94.0
inv_0002075,united states,b2c_course_sellers,2024-10-01,79.0
inv_0002080,brazil,customer_training,2024-11-01,79.0
inv_0002082,spain,b2c_course_sellers,2024-11-01,79.0
inv_0002087,brazil,government_ngos,2024-11-01,249.0
inv_0002090,india,b2c_course_sellers,2024-11-01,249.0
inv_0002092,united kingdom,b2b_course_sellers,2024-11-01,249.0
inv_0002096,spain,corporate_training,2024-11-01,24.0
inv_0002098,france,corporate_training,2024-11-01,79.0
inv_0002103,united kingdom,b2b_course_sellers,2024-11-01,79.0
inv_0002196,brazil,customer_training,2024-11-01,79.0
inv_0002199,australia,corporate_training,2024-11-01,24.0
inv_0002200,united states,corporate_training,2024-11-01,24.0
inv_0002201,germany,b2c_course_sellers,2024-11-01,24.0
inv_0002205,united states,corporate_training,2024-12-01,79.0
inv_0002207,united kingdom,corporate_training,2024-12-01,79.0
inv_0002209,germany,b2b_course_sellers,2024-12-01,79.0
inv_0002214,united kingdom,government_ngos,2024-12-01,249.0
inv_0002217,brazil,customer_training,2024-12-01,249.0
inv_0002219,netherlands,customer_training,2024-12-01,249.0
inv_0002221,united states,b2c_course_sellers,2024-12-01,24.0
inv_0002227,brazil,government_ngos,2024-12-01,79.0
inv_0002229,united states,corporate_training,2024-12-01,79.0
inv_0002319,australia,customer_training,2024-12-01,249.0
inv_0002321,germany,government_ngos,2024-12-01,79.0
inv_0002322,germany,corporate_training,2024-12-01,24.0
inv_0002324,united kingdom,corporate_training,2024-12-01,24.0
inv_0002329,australia,corporate_training,2025-01-01,79.0
inv_0002334,germany,government_ngos,2025-01-01,249.0
inv_0002336,germany,b2b_course_sellers,2025-01-01,249.0
inv_0002338,india,government_ngos,2025-01-01,249.0
inv_0002343,india,b2b_course_sellers,2025-01-01,24.0
inv_0002348,united states,government_ngos,2025-01-01,79.0
inv_0002353,canada,corporate_training,2025-01-01,79.0
inv_0002434,canada,government_ngos,2025-01-01,249.0
inv_0002438,united kingdom,government_ngos,2025-01-01,24.0
inv_0002441,netherlands,corporate_training,2025-01-01,79.0
inv_0002086,brazil,government_ngos,2024-11-01,-79.09818181818183
inv_0002091,united kingdom,b2b_course_sellers,2024-11-01,-79.09818181818183
inv_0002097,france,corporate_training,2024-11-01,-249.30999999999997
inv_0002216,brazil,customer_training,2024-12-01,-78.86181818181818
inv_0002226,brazil,government_ngos,2024-12-01,-248.56545454545451
inv_0002333,germany,government_ngos,2025-01-01,-79.09818181818183
inv_0002335,germany,b2b_course_sellers,2025-01-01,-79.09818181818183
inv_0002079,brazil,customer_training,2024-11-01,-23.987000000000002
inv_0002218,netherlands,customer_training,2024-12-01,-78.95700000000001
inv_0002220,united states,b2c_course_sellers,2024-12-01,-78.95700000000001
inv_0002328,australia,corporate_training,2025-01-01,-23.987000000000002
inv_0002204,united states,corporate_training,2024-12-01,-23.934444444444445
inv_0002213,united kingdom,government_ngos,2024-12-01,-78.78333333333333
inv_0002089,india,b2c_course_sellers,2024-11-01,-78.89125
inv_0002347,united states,government_ngos,2025-01-01,-247.92857142857142
inv_0002095,spain,corporate_training,2024-11-01,-78.78333333333333
inv_0002337,india,government_ngos,2025-01-01,-78.78333333333333
inv_0002342,india,b2b_course_sellers,2025-01-01,-78.78333333333333
inv_0002067,germany,b2b_course_sellers,2024-10-01,27.0
inv_0002072,australia,b2b_course_sellers,2024-10-01,94.0
inv_0002076,spain,government_ngos,2024-11-01,94.0
inv_0002078,germany,b2b_course_sellers,2024-11-01,94.0
inv_0002081,spain,b2c_course_sellers,2024-11-01,-24.13
inv_0002083,united states,government_ngos,2024-11-01,94.0
inv_0002085,brazil,government_ngos,2024-11-01,284.0
inv_0002100,france,customer_training,2024-11-01,94.0
inv_0002106,brazil,b2c_course_sellers,2024-11-01,94.0
inv_0002108,united kingdom,b2c_course_sellers,2024-11-01,94.0
inv_0002119,brazil,b2b_course_sellers,2024-11-01,27.0
inv_0002120,brazil,corporate_training,2024-11-01,94.0
inv_0002123,germany,customer_training,2024-11-01,284.0
inv_0002126,germany,b2c_course_sellers,2024-11-01,284.0
inv_0002128,france,b2c_course_sellers,2024-11-01,284.0
inv_0002132,brazil,customer_training,2024-11-01,27.0
inv_0002150,canada,customer_training,2024-11-01,284.0
inv_0002174,australia,government_ngos,2024-11-01,94.0
inv_0002175,brazil,b2b_course_sellers,2024-11-01,27.0
inv_0002202,spain,b2c_course_sellers,2024-11-01,284.0
inv_0002225,netherlands,customer_training,2024-12-01,94.0
inv_0002232,brazil,government_ngos,2024-12-01,94.0
